# x_k, theta_k, xd_k, thetad_k, tau_k, x_k+1, theta_k+1, xd_k+1, thetad_k+1
-1.270837286770702679e-02,-2.387018019493344564e-02,1.458789227460892679e-01,1.023719123026459066e+00,4.140625000000000000e-01,-1.105075901539741626e-02,-1.474122468575254745e-02,1.669476866658089476e-01,8.799084241621802915e-01
-1.105075901539741626e-02,-1.474122468575254745e-02,1.669476866658089476e-01,8.799084241621802915e-01,4.140625000000000000e-01,-9.531279650780271825e-03,-4.189889296530829865e-03,1.506478755922738000e-01,1.110005542345026353e+00
-9.531279650780271825e-03,-4.189889296530829865e-03,1.506478755922738000e-01,1.110005542345026353e+00,4.062500000000000000e-01,-8.011800286163127394e-03,5.338893774931087986e-03,1.511265651023487033e-01,9.044095061909093181e-01
-8.011800286163127394e-03,5.338893774931087986e-03,1.511265651023487033e-01,9.044095061909093181e-01,4.101562500000000000e-01,-6.492320921545982962e-03,1.339176477821241336e-02,1.547408919761848189e-01,7.946872692796446147e-01
-6.492320921545982962e-03,1.339176477821241336e-02,1.547408919761848189e-01,7.946872692796446147e-01,4.062500000000000000e-01,-4.834707069236369829e-03,2.153619452936922016e-02,1.579870568590819868e-01,7.957525337156763356e-01
-4.834707069236369829e-03,2.153619452936922016e-02,1.579870568590819868e-01,7.957525337156763356e-01,3.945312500000000000e-01,-3.453362192311693231e-03,2.930818678733765337e-02,1.452912792503116834e-01,8.213188801804369721e-01
-3.453362192311693231e-03,2.930818678733765337e-02,1.452912792503116834e-01,8.213188801804369721e-01,3.945312500000000000e-01,-1.933882827694548149e-03,3.783727793261401628e-02,1.500661276915196962e-01,8.351673178488491223e-01
-1.933882827694548149e-03,3.783727793261401628e-02,1.500661276915196962e-01,8.351673178488491223e-01,3.828125000000000000e-01,-4.144034630774030663e-04,4.575611794043447922e-02,1.519082418108201882e-01,8.053399136399616021e-01
-4.144034630774030663e-04,4.575611794043447922e-02,1.519082418108201882e-01,8.053399136399616021e-01,3.750000000000000000e-01,9.669414138472740743e-04,5.323638216728532324e-02,1.320279001587102430e-01,7.371629897339331272e-01
9.669414138472740743e-04,5.323638216728532324e-02,1.320279001587102430e-01,7.371629897339331272e-01,3.750000000000000000e-01,2.348286290771951432e-03,6.006273276353572138e-02,1.471623150283129788e-01,6.913566189845702370e-01
2.348286290771951432e-03,6.006273276353572138e-02,1.471623150283129788e-01,6.913566189845702370e-01,3.515625000000000000e-01,3.729631167696627597e-03,6.669414413794511054e-02,1.360840949539560418e-01,6.711165946999679832e-01
3.729631167696627597e-03,6.669414413794511054e-02,1.360840949539560418e-01,6.711165946999679832e-01,3.437500000000000000e-01,5.249110532313772462e-03,7.314220278098033934e-02,1.435622367700121194e-01,6.476807771072706776e-01
5.249110532313772462e-03,7.314220278098033934e-02,1.435622367700121194e-01,6.476807771072706776e-01,3.320312500000000000e-01,6.492320921545982962e-03,7.945459357898822239e-02,1.272736711837495760e-01,6.370281327469538013e-01
6.492320921545982962e-03,7.945459357898822239e-02,1.272736711837495760e-01,6.370281327469538013e-01,3.046875000000000000e-01,7.597396823085724761e-03,8.567945725215170283e-02,1.106712894661480012e-01,6.412891904910805740e-01
7.597396823085724761e-03,8.567945725215170283e-02,1.106712894661480012e-01,6.412891904910805740e-01,3.007812500000000000e-01,8.840607212317934394e-03,9.200555465026061253e-02,1.273078519592326652e-01,6.519418348513974504e-01
8.840607212317934394e-03,9.200555465026061253e-02,1.273078519592326652e-01,6.519418348513974504e-01,2.890625000000000000e-01,9.945683113857675325e-03,9.857991800094828561e-02,1.095336107886318161e-01,6.807039746242532496e-01
9.945683113857675325e-03,9.857991800094828561e-02,1.095336107886318161e-01,6.807039746242532496e-01,2.695312500000000000e-01,1.105075901539741626e-02,1.032703039573932141e-01,1.036176400369252237e-01,3.089266864491916342e-01
1.105075901539741626e-02,1.032703039573932141e-01,1.036176400369252237e-01,3.089266864491916342e-01,2.500000000000000000e-01,1.187956594155222152e-02,1.032257118826171577e-01,9.157472684067351210e-02,-8.522115488253561091e-03
1.187956594155222152e-02,1.032257118826171577e-01,9.157472684067351210e-02,-8.522115488253561091e-03,2.734375000000000000e-01,1.284650735539949462e-02,1.034901994864029923e-01,8.942596224786721060e-02,5.752427954571154300e-02
1.284650735539949462e-02,1.034901994864029923e-01,8.942596224786721060e-02,5.752427954571154300e-02,2.890625000000000000e-01,1.367531428155430509e-02,1.043952606759039059e-01,8.851547387769778674e-02,1.278317323238034320e-01
1.367531428155430509e-02,1.043952606759039059e-01,8.851547387769778674e-02,1.278317323238034320e-01,2.851562500000000000e-01,1.450412120770911036e-02,1.059184805077295621e-01,8.284719269777900130e-02,1.608549298407859762e-01
1.450412120770911036e-02,1.059184805077295621e-01,8.284719269777900130e-02,1.608549298407859762e-01,2.890625000000000000e-01,1.533292813386391736e-02,1.071175198710334064e-01,8.261878994198135207e-02,1.544633432245958171e-01
1.533292813386391736e-02,1.071175198710334064e-01,8.261878994198135207e-02,1.544633432245958171e-01,2.812500000000000000e-01,1.616173506001872262e-02,1.090970779735443152e-01,8.427521165601123410e-02,2.343581759269729448e-01
1.616173506001872262e-02,1.090970779735443152e-01,8.427521165601123410e-02,2.343581759269729448e-01,2.695312500000000000e-01,1.699054198617352962e-02,1.119593486677868399e-01,8.284126982338745060e-02,3.355582973499839916e-01
1.699054198617352962e-02,1.119593486677868399e-01,8.284126982338745060e-02,3.355582973499839916e-01,2.539062500000000000e-01,1.795748340002080098e-02,1.158904729471616768e-01,9.365739648212072221e-02,4.282363032847415485e-01
1.795748340002080098e-02,1.158904729471616768e-01,9.365739648212072221e-02,4.282363032847415485e-01,2.304687500000000000e-01,1.864815583848314015e-02,1.186043714688388845e-01,6.941152920408148741e-02,2.418150269791948248e-01
1.864815583848314015e-02,1.186043714688388845e-01,6.941152920408148741e-02,2.418150269791948248e-01,2.148437500000000000e-01,1.933882827694547932e-02,1.216485400787666177e-01,6.800211669794227476e-02,3.163835375014135143e-01
1.933882827694547932e-02,1.216485400787666177e-01,6.800211669794227476e-02,3.163835375014135143e-01,1.835937500000000000e-01,2.002950071540781501e-02,1.237260142646768729e-01,7.093787916184664255e-02,1.853560118695149750e-01
2.002950071540781501e-02,1.237260142646768729e-01,7.093787916184664255e-02,1.853560118695149750e-01,1.718750000000000000e-01,2.044390417848521851e-02,1.239890662498464718e-01,4.164492183912136408e-02,-2.130528872063390273e-03
2.044390417848521851e-02,1.239890662498464718e-01,4.164492183912136408e-02,-2.130528872063390273e-03,1.835937500000000000e-01,2.085830764156262548e-02,1.235512348457717402e-01,4.204891868587691539e-02,-3.941478413317272417e-02
2.085830764156262548e-02,1.235512348457717402e-01,4.204891868587691539e-02,-3.941478413317272417e-02,1.796875000000000000e-01,2.141084559233249335e-02,1.226779697579066380e-01,4.778966752723769890e-02,-6.072007285380663644e-02
2.141084559233249335e-02,1.226779697579066380e-01,4.778966752723769890e-02,-6.072007285380663644e-02,1.914062500000000000e-01,2.168711456771742901e-02,1.218090085313587173e-01,3.076561354431107953e-02,-1.139832946553913928e-01
2.168711456771742901e-02,1.218090085313587173e-01,3.076561354431107953e-02,-1.139832946553913928e-01,1.796875000000000000e-01,2.210151803079483251e-02,1.209660823140984304e-01,4.350991546008331490e-02,-5.113269292952137696e-02
2.210151803079483251e-02,1.209660823140984304e-01,4.350991546008331490e-02,-5.113269292952137696e-02,1.679687500000000000e-01,2.237778700617976471e-02,1.204549574283952790e-01,2.584951186858216315e-02,-3.195793308095085800e-02
2.237778700617976471e-02,1.204549574283952790e-01,2.584951186858216315e-02,-3.195793308095085800e-02,1.601562500000000000e-01,2.265405598156470038e-02,1.204430709396640820e-01,2.906117093102933077e-02,3.408846195301424437e-02
2.265405598156470038e-02,1.204430709396640820e-01,2.906117093102933077e-02,3.408846195301424437e-02,1.484375000000000000e-01,2.293032495694963951e-02,1.200774810285613892e-01,2.609517100625945857e-02,-3.408846195301424437e-02
2.293032495694963951e-02,1.200774810285613892e-01,2.609517100625945857e-02,-3.408846195301424437e-02,1.445312500000000000e-01,2.306845944464211082e-02,1.198315251369755363e-01,1.413427421303397290e-02,1.171790879634864758e-02
2.306845944464211082e-02,1.198315251369755363e-01,1.413427421303397290e-02,1.171790879634864758e-02,1.445312500000000000e-01,2.320659393233457518e-02,1.197367970220623440e-01,1.322841303864233549e-02,-6.391586616190172120e-03
2.320659393233457518e-02,1.197367970220623440e-01,1.322841303864233549e-02,-6.391586616190172120e-03,1.289062500000000000e-01,2.334472842002704301e-02,1.189930437257823298e-01,1.519680089879280223e-02,-6.072007285380663644e-02
2.334472842002704301e-02,1.189930437257823298e-01,1.519680089879280223e-02,-6.072007285380663644e-02,1.132812500000000000e-01,2.334472842002704301e-02,1.178425928758578267e-01,-0.000000000000000000e+00,-8.948221262666240794e-02
2.334472842002704301e-02,1.178425928758578267e-01,-0.000000000000000000e+00,-8.948221262666240794e-02,1.054687500000000000e-01,2.334472842002704301e-02,1.167660461480372613e-01,-0.000000000000000000e+00,-1.043959147311061403e-01
2.334472842002704301e-02,1.167660461480372613e-01,-0.000000000000000000e+00,-1.043959147311061403e-01,9.765625000000000000e-02,2.334472842002704301e-02,1.161117911127914487e-01,-0.000000000000000000e+00,-3.621899082507763767e-02
2.334472842002704301e-02,1.161117911127914487e-01,-0.000000000000000000e+00,-3.621899082507763767e-02,8.984375000000000000e-02,2.334472842002704301e-02,1.159211714611248084e-01,-0.000000000000000000e+00,2.450108202872898835e-02
2.334472842002704301e-02,1.159211714611248084e-01,-0.000000000000000000e+00,2.450108202872898835e-02,7.812500000000000000e-02,2.334472842002704301e-02,1.163991790222434486e-01,-0.000000000000000000e+00,8.202536157444052789e-02
2.334472842002704301e-02,1.163991790222434486e-01,-0.000000000000000000e+00,8.202536157444052789e-02,6.640625000000000000e-02,2.334472842002704301e-02,1.175299780841966013e-01,-0.000000000000000000e+00,1.438106988642788575e-01
2.334472842002704301e-02,1.175299780841966013e-01,-0.000000000000000000e+00,1.438106988642788575e-01,4.687500000000000000e-02,2.334472842002704301e-02,1.193331628855124893e-01,-0.000000000000000000e+00,2.141181516423707742e-01
2.334472842002704301e-02,1.193331628855124893e-01,-0.000000000000000000e+00,2.141181516423707742e-01,2.734375000000000000e-02,2.334472842002704301e-02,1.218169438766353169e-01,-0.000000000000000000e+00,2.854908688564943287e-01
2.334472842002704301e-02,1.218169438766353169e-01,-0.000000000000000000e+00,2.854908688564943287e-01,3.906250000000000000e-03,2.334472842002704301e-02,1.249422698083764438e-01,-0.000000000000000000e+00,3.504719994544277517e-01
2.334472842002704301e-02,1.249422698083764438e-01,-0.000000000000000000e+00,3.504719994544277517e-01,-1.562500000000000000e-02,2.334472842002704301e-02,1.287868550008225976e-01,-0.000000000000000000e+00,4.218447166685513339e-01
2.334472842002704301e-02,1.287868550008225976e-01,-0.000000000000000000e+00,4.218447166685513339e-01,-4.296875000000000000e-02,2.334472842002704301e-02,1.333738701876984178e-01,-0.000000000000000000e+00,4.974784916268016888e-01
2.334472842002704301e-02,1.333738701876984178e-01,-0.000000000000000000e+00,4.974784916268016888e-01,-7.421875000000000000e-02,2.334472842002704301e-02,1.386947772504475151e-01,-0.000000000000000000e+00,5.731122665850519882e-01
2.334472842002704301e-02,1.386947772504475151e-01,-0.000000000000000000e+00,5.731122665850519882e-01,-1.093750000000000000e-01,2.334472842002704301e-02,1.446674787095648118e-01,-0.000000000000000000e+00,6.295712816947319768e-01
2.334472842002704301e-02,1.446674787095648118e-01,-0.000000000000000000e+00,6.295712816947319768e-01,-1.445312500000000000e-01,2.334472842002704301e-02,1.505571841762053942e-01,-0.000000000000000000e+00,5.858954398174324174e-01
2.334472842002704301e-02,1.505571841762053942e-01,-0.000000000000000000e+00,5.858954398174324174e-01,-1.914062500000000000e-01,2.334472842002704301e-02,1.554566493312306841e-01,-0.000000000000000000e+00,4.974784916268016888e-01
2.334472842002704301e-02,1.554566493312306841e-01,-0.000000000000000000e+00,4.974784916268016888e-01,-2.539062500000000000e-01,2.320659393233457518e-02,1.597794490280534663e-01,-1.468638870130483179e-02,3.909520480236321482e-01
2.320659393233457518e-02,1.597794490280534663e-01,-1.468638870130483179e-02,3.909520480236321482e-01,-3.125000000000000000e-01,2.279219046925717168e-02,1.618967274088497499e-01,-4.343272202702237045e-02,1.778991608172931227e-01
2.279219046925717168e-02,1.618967274088497499e-01,-4.343272202702237045e-02,1.778991608172931227e-01,-3.359375000000000000e-01,2.223965251848730035e-02,1.617893698599821295e-01,-5.376309880447884687e-02,-3.408846195301424437e-02
2.223965251848730035e-02,1.617893698599821295e-01,-5.376309880447884687e-02,-3.408846195301424437e-02,-3.671875000000000000e-01,2.168711456771742901e-02,1.600589002788371795e-01,-5.611953063410218129e-02,-2.013349784099904005e-01
2.168711456771742901e-02,1.600589002788371795e-01,-5.611953063410218129e-02,-2.013349784099904005e-01,-3.984375000000000000e-01,2.058203866617768982e-02,1.567496224956518303e-01,-1.010007250687875724e-01,-3.163835375014135143e-01
2.058203866617768982e-02,1.567496224956518303e-01,-1.010007250687875724e-01,-3.163835375014135143e-01,-4.101562500000000000e-01,1.961509725233041498e-02,1.508485390045191388e-01,-1.006388803658967573e-01,-6.295712816947319768e-01
1.961509725233041498e-02,1.508485390045191388e-01,-1.006388803658967573e-01,-6.295712816947319768e-01,-4.023437500000000000e-01,1.851002135079067232e-02,1.444956051024632593e-01,-1.129529492904045029e-01,-6.210491662064783203e-01
1.851002135079067232e-02,1.444956051024632593e-01,-1.129529492904045029e-01,-6.210491662064783203e-01,-4.101562500000000000e-01,1.712867647386599745e-02,1.364890048913173226e-01,-1.333712470400009453e-01,-7.808388316112325755e-01
1.712867647386599745e-02,1.364890048913173226e-01,-1.333712470400009453e-01,-7.808388316112325755e-01,-3.945312500000000000e-01,1.588546608463378695e-02,1.273944412182104746e-01,-1.337506363412046817e-01,-9.470200836321770455e-01
1.588546608463378695e-02,1.273944412182104746e-01,-1.337506363412046817e-01,-9.470200836321770455e-01,-3.789062500000000000e-01,1.436598672001664426e-02,1.190078229244313363e-01,-1.404738560896459654e-01,-7.680556583788522573e-01
1.436598672001664426e-02,1.190078229244313363e-01,-1.404738560896459654e-01,-7.680556583788522573e-01,-4.062500000000000000e-01,1.298464184309196592e-02,1.096820799165885429e-01,-1.492626840134140820e-01,-1.000283305433761871e+00
1.298464184309196592e-02,1.096820799165885429e-01,-1.492626840134140820e-01,-1.000283305433761871e+00,-3.789062500000000000e-01,1.146516247847481976e-02,1.001657018476420496e-01,-1.447556812167796192e-01,-9.139968861151945845e-01
1.146516247847481976e-02,1.001657018476420496e-01,-1.447556812167796192e-01,-9.139968861151945845e-01,-3.945312500000000000e-01,1.008381760155014316e-02,9.166341167033341397e-02,-1.473082388615769012e-01,-7.787083027391692447e-01
1.008381760155014316e-02,9.166341167033341397e-02,-1.473082388615769012e-01,-7.787083027391692447e-01,-3.906250000000000000e-01,8.564338236932998727e-03,8.222085864938501187e-02,-1.469011243069137940e-01,-9.299758526556699545e-01
8.564338236932998727e-03,8.222085864938501187e-02,-1.469011243069137940e-01,-9.299758526556699545e-01,-3.984375000000000000e-01,7.044858872315852560e-03,7.315229688894042681e-02,-1.560862672217470104e-01,-9.118663572431311426e-01
7.044858872315852560e-03,7.315229688894042681e-02,-1.560862672217470104e-01,-9.118663572431311426e-01,-3.945312500000000000e-01,5.525379507698708129e-03,6.349432109426304816e-02,-1.499637248089591979e-01,-9.651295790447158573e-01
5.525379507698708129e-03,6.349432109426304816e-02,-1.499637248089591979e-01,-9.651295790447158573e-01,-3.984375000000000000e-01,3.729631167696627597e-03,5.392851162177133423e-02,-1.609727387361420403e-01,-9.512811413763039292e-01
3.729631167696627597e-03,5.392851162177133423e-02,-1.609727387361420403e-01,-9.512811413763039292e-01,-4.023437500000000000e-01,2.210151803079483598e-03,4.408468927322703457e-02,-1.617306597201224883e-01,-9.608685213005891956e-01
2.210151803079483598e-03,4.408468927322703457e-02,-1.617306597201224883e-01,-9.608685213005891956e-01,-3.828125000000000000e-01,5.525379507698708996e-04,3.472837583837190545e-02,-1.684442498170228286e-01,-9.416937614520186628e-01
5.525379507698708996e-04,3.472837583837190545e-02,-1.684442498170228286e-01,-9.416937614520186628e-01,-3.671875000000000000e-01,-9.669414138472740743e-04,2.485732786404963243e-02,-1.539335871921923837e-01,-9.853696033293181111e-01
-9.669414138472740743e-04,2.485732786404963243e-02,-1.539335871921923837e-01,-9.853696033293181111e-01,-3.515625000000000000e-01,-2.486420778464418831e-03,1.548816588561285554e-02,-1.574357940004236234e-01,-9.203884727313846881e-01
-2.486420778464418831e-03,1.548816588561285554e-02,-1.574357940004236234e-01,-9.203884727313846881e-01,-3.398437500000000000e-01,-4.144034630774031530e-03,6.534567947958888276e-03,-1.584226498472774136e-01,-8.799084241621802915e-01
-4.144034630774031530e-03,6.534567947958888276e-03,-1.584226498472774136e-01,-8.799084241621802915e-01,-3.437500000000000000e-01,-5.525379507698708129e-03,-2.183339808002819453e-03,-1.417195915724445698e-01,-8.660599864937682524e-01
-5.525379507698708129e-03,-2.183339808002819453e-03,-1.417195915724445698e-01,-8.660599864937682524e-01,-3.242187500000000000e-01,-7.044858872315852560e-03,-1.101566055042853612e-02,-1.511695812740138090e-01,-8.767126308540852397e-01
-7.044858872315852560e-03,-1.101566055042853612e-02,-1.511695812740138090e-01,-8.767126308540852397e-01,-3.125000000000000000e-01,-8.426203749240530894e-03,-2.019617314394752533e-02,-1.356380742751887303e-01,-9.225190016034481300e-01
-8.426203749240530894e-03,-2.019617314394752533e-02,-1.356380742751887303e-01,-9.225190016034481300e-01,-2.929687500000000000e-01,-9.669414138472739659e-03,-2.948068793203331359e-02,-1.240992505211626074e-01,-9.129316216791628635e-01
-9.669414138472739659e-03,-2.948068793203331359e-02,-1.240992505211626074e-01,-9.129316216791628635e-01,-2.773437500000000000e-01,-1.118889350308988236e-02,-3.447004029140268017e-02,-1.291865156574938112e-01,-3.643204371228397909e-01
-1.118889350308988236e-02,-3.447004029140268017e-02,-1.291865156574938112e-01,-3.643204371228397909e-01,-2.890625000000000000e-01,-1.215583491693715545e-02,-3.590850123858341236e-02,-1.132039926272894875e-01,-1.097222369112646062e-01
-1.215583491693715545e-02,-3.590850123858341236e-02,-1.132039926272894875e-01,-1.097222369112646062e-01,-3.007812500000000000e-01,-1.326091081847689812e-02,-3.769128302224119403e-02,-1.178405988389329279e-01,-2.066613005901488942e-01
-1.326091081847689812e-02,-3.769128302224119403e-02,-1.178405988389329279e-01,-2.066613005901488942e-01,-3.125000000000000000e-01,-1.436598672001664426e-02,-4.086199215592570266e-02,-1.070419684102389968e-01,-3.483414705823643653e-01
-1.436598672001664426e-02,-4.086199215592570266e-02,-1.070419684102389968e-01,-3.483414705823643653e-01,-3.046875000000000000e-01,-1.560919710924885129e-02,-4.452131796892873361e-02,-1.266338564829445068e-01,-3.664509659949031772e-01
-1.560919710924885129e-02,-4.452131796892873361e-02,-1.266338564829445068e-01,-3.664509659949031772e-01,-3.046875000000000000e-01,-1.671427301078859395e-02,-4.817563653603927631e-02,-1.107797388654815779e-01,-3.536677927625228035e-01
-1.671427301078859395e-02,-4.817563653603927631e-02,-1.107797388654815779e-01,-3.536677927625228035e-01,-2.929687500000000000e-01,-1.795748340002080098e-02,-5.195895849063575378e-02,-1.217038699591132256e-01,-3.834951969714102682e-01
-1.795748340002080098e-02,-5.195895849063575378e-02,-1.217038699591132256e-01,-3.834951969714102682e-01,-2.929687500000000000e-01,-1.906255930156054365e-02,-5.686514866072447244e-02,-1.143913787144734406e-01,-5.326322180158475916e-01
-1.906255930156054365e-02,-5.686514866072447244e-02,-1.143913787144734406e-01,-5.326322180158475916e-01,-2.734375000000000000e-01,-2.030576969079275415e-02,-6.159982780782973649e-02,-1.170933779843307126e-01,-4.633900296737873958e-01
-2.030576969079275415e-02,-6.159982780782973649e-02,-1.170933779843307126e-01,-4.633900296737873958e-01,-2.695312500000000000e-01,-2.141084559233249335e-02,-6.596613831315756293e-02,-1.117061739120268488e-01,-4.388889476450584248e-01
-2.141084559233249335e-02,-6.596613831315756293e-02,-1.117061739120268488e-01,-4.388889476450584248e-01,-2.421875000000000000e-01,-2.237778700617976471e-02,-7.085993198521395309e-02,-1.015612711257675022e-01,-4.889563761385481433e-01
-2.237778700617976471e-02,-7.085993198521395309e-02,-1.015612711257675022e-01,-4.889563761385481433e-01,-2.226562500000000000e-01,-2.334472842002704301e-02,-7.548656437864341429e-02,-9.449095407528464163e-02,-3.909520480236321482e-01
-2.334472842002704301e-02,-7.548656437864341429e-02,-9.449095407528464163e-02,-3.909520480236321482e-01,-2.226562500000000000e-01,-2.417353534618184654e-02,-7.722413236029590511e-02,-8.429564745989955032e-02,-1.480717566084056303e-01
-2.417353534618184654e-02,-7.722413236029590511e-02,-8.429564745989955032e-02,-1.480717566084056303e-01,-2.265625000000000000e-01,-2.500234227233665701e-02,-7.882060283251376975e-02,-7.948299354304957931e-02,-1.565938720966592035e-01
-2.500234227233665701e-02,-7.882060283251376975e-02,-7.948299354304957931e-02,-1.565938720966592035e-01,-2.226562500000000000e-01,-2.583114919849146401e-02,-8.106386791475275744e-02,-8.368282433255858077e-02,-2.290318537468144511e-01
-2.583114919849146401e-02,-8.106386791475275744e-02,-8.368282433255858077e-02,-2.290318537468144511e-01,-1.992187500000000000e-01,-2.652182163695379624e-02,-8.299828461922549583e-02,-7.257647930182442586e-02,-2.034655072820537869e-01
-2.652182163695379624e-02,-8.299828461922549583e-02,-7.257647930182442586e-02,-2.034655072820537869e-01,-1.914062500000000000e-01,-2.721249407541613541e-02,-8.380022223742573939e-02,-6.710735200454830129e-02,-5.539375067364815663e-02
-2.721249407541613541e-02,-8.380022223742573939e-02,-6.710735200454830129e-02,-5.539375067364815663e-02,-1.914062500000000000e-01,-2.790316651387847457e-02,-8.427641912073861874e-02,-6.392078930565622819e-02,-5.965480841777492937e-02
-2.790316651387847457e-02,-8.427641912073861874e-02,-6.392078930565622819e-02,-5.965480841777492937e-02,-1.953125000000000000e-01,-2.845570446464834591e-02,-8.490629834909177442e-02,-5.961599364783313343e-02,-3.195793308095085800e-02
-2.845570446464834591e-02,-8.490629834909177442e-02,-5.961599364783313343e-02,-3.195793308095085800e-02,-1.835937500000000000e-01,-2.900824241541822071e-02,-8.516858039045714646e-02,-5.386807068629776568e-02,-5.219795736555307014e-02
-2.900824241541822071e-02,-8.516858039045714646e-02,-5.386807068629776568e-02,-5.219795736555307014e-02,-1.796875000000000000e-01,-2.942264587849562074e-02,-8.617936409609103232e-02,-4.176500234998653527e-02,-9.906959255094764660e-02
-2.942264587849562074e-02,-8.617936409609103232e-02,-4.176500234998653527e-02,-9.906959255094764660e-02,-1.757812500000000000e-01,-2.997518382926549207e-02,-8.699036484865585450e-02,-5.589754310337349819e-02,-8.522115488253562132e-02
-2.997518382926549207e-02,-8.699036484865585450e-02,-5.589754310337349819e-02,-8.522115488253562132e-02,-1.562500000000000000e-01,-3.038958729234289904e-02,-8.725552505612324539e-02,-3.989474161768790522e-02,-2.130528872063390533e-02
-3.038958729234289904e-02,-8.725552505612324539e-02,-3.989474161768790522e-02,-2.130528872063390533e-02,-1.484375000000000000e-01,-3.080399075542029907e-02,-8.753383269976240666e-02,-4.128290389757000023e-02,-1.491370210444373234e-02
-3.080399075542029907e-02,-8.753383269976240666e-02,-4.128290389757000023e-02,-1.491370210444373234e-02,-1.406250000000000000e-01,-3.108025973080523474e-02,-8.727599505322129747e-02,-2.875182543131687279e-02,2.556634646476068848e-02
-3.108025973080523474e-02,-8.727599505322129747e-02,-2.875182543131687279e-02,2.556634646476068848e-02,-1.328125000000000000e-01,-3.135652870619017041e-02,-8.735533471106060599e-02,-2.660321116084515825e-02,7.456851052221866172e-03
-3.135652870619017041e-02,-8.735533471106060599e-02,-2.660321116084515825e-02,7.456851052221866172e-03,-1.210937500000000000e-01,-3.149466319388263824e-02,-8.644500994420196982e-02,-1.406120848137257587e-02,1.075917080392012198e-01
-3.149466319388263824e-02,-8.644500994420196982e-02,-1.406120848137257587e-02,1.075917080392012198e-01,-1.132812500000000000e-01,-3.177093216926757391e-02,-8.534177846986494564e-02,-2.759140101752390051e-02,1.150485590914230860e-01
-3.177093216926757391e-02,-8.534177846986494564e-02,-2.759140101752390051e-02,1.150485590914230860e-01,-1.054687500000000000e-01,-3.190906665696004174e-02,-8.393314498572571059e-02,-1.413530873100558687e-02,1.331580545039618979e-01
-3.190906665696004174e-02,-8.393314498572571059e-02,-1.413530873100558687e-02,1.331580545039618979e-01,-1.054687500000000000e-01,-3.190906665696004174e-02,-8.277015840592202855e-02,-0.000000000000000000e+00,1.406149055561837780e-01
-3.190906665696004174e-02,-8.277015840592202855e-02,-0.000000000000000000e+00,1.406149055561837780e-01,-1.054687500000000000e-01,-3.190906665696004174e-02,-8.186508403623042607e-02,-0.000000000000000000e+00,6.391586616190171599e-02
-3.190906665696004174e-02,-8.186508403623042607e-02,-0.000000000000000000e+00,6.391586616190171599e-02,-9.375000000000000000e-02,-3.190906665696004174e-02,-8.029057123582515609e-02,-0.000000000000000000e+00,1.736381030731663222e-01
-3.190906665696004174e-02,-8.029057123582515609e-02,-0.000000000000000000e+00,1.736381030731663222e-01,-8.984375000000000000e-02,-3.190906665696004174e-02,-7.932152778956898243e-02,-0.000000000000000000e+00,7.989483270237714152e-02
-3.190906665696004174e-02,-7.932152778956898243e-02,-0.000000000000000000e+00,7.989483270237714152e-02,-8.203125000000000000e-02,-3.190906665696004174e-02,-7.892006483229929703e-02,-0.000000000000000000e+00,8.522115488253561091e-03
-3.190906665696004174e-02,-7.892006483229929703e-02,-0.000000000000000000e+00,8.522115488253561091e-03,-7.031250000000000000e-02,-3.190906665696004174e-02,-7.919620688612542814e-02,-0.000000000000000000e+00,-4.367584187729950385e-02
-3.190906665696004174e-02,-7.919620688612542814e-02,-0.000000000000000000e+00,-4.367584187729950385e-02,-5.468750000000000000e-02,-3.190906665696004174e-02,-8.013538510718511143e-02,-0.000000000000000000e+00,-1.118527657833280065e-01
-3.190906665696004174e-02,-8.013538510718511143e-02,-0.000000000000000000e+00,-1.118527657833280065e-01,-3.906250000000000000e-02,-3.190906665696004174e-02,-8.174720539225417693e-02,-0.000000000000000000e+00,-1.821602185614198954e-01
-3.190906665696004174e-02,-8.174720539225417693e-02,-0.000000000000000000e+00,-1.821602185614198954e-01,-1.953125000000000000e-02,-3.190906665696004174e-02,-8.401218651564137940e-02,-0.000000000000000000e+00,-2.492718780314166771e-01
-3.190906665696004174e-02,-8.401218651564137940e-02,-0.000000000000000000e+00,-2.492718780314166771e-01,-0.000000000000000000e+00,-3.190906665696004174e-02,-8.693860966687229352e-02,-0.000000000000000000e+00,-3.131877441933184070e-01
-3.190906665696004174e-02,-8.693860966687229352e-02,-0.000000000000000000e+00,-3.131877441933184070e-01,2.343750000000000000e-02,-3.190906665696004174e-02,-9.055916886854625814e-02,-0.000000000000000000e+00,-3.824299325353786028e-01
-3.190906665696004174e-02,-9.055916886854625814e-02,-0.000000000000000000e+00,-3.824299325353786028e-01,5.078125000000000000e-02,-3.190906665696004174e-02,-9.485345416230347992e-02,-0.000000000000000000e+00,-4.516721208774387986e-01
-3.190906665696004174e-02,-9.485345416230347992e-02,-0.000000000000000000e+00,-4.516721208774387986e-01,7.812500000000000000e-02,-3.190906665696004174e-02,-9.974293802269812437e-02,-0.000000000000000000e+00,-5.038700782429919034e-01
-3.190906665696004174e-02,-9.974293802269812437e-02,-0.000000000000000000e+00,-5.038700782429919034e-01,1.093750000000000000e-01,-3.190906665696004174e-02,-1.049056478706916762e-01,-0.000000000000000000e+00,-5.368932757599743644e-01
